fecha,precipitacion_mm,QC_Fisico,QC_IQR,QC_Ceros,QC_Temporal,QC_ENSO,Decision,UH,Estacion
2017-11-16,4.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-17,0.0,True,True,False,True,True,Revisar,ANA,ANA 1
2017-11-18,1.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-19,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-20,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-21,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-22,1.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-23,2.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-24,15.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-25,6.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-26,4.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-27,1.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-28,1.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-29,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-11-30,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-01,3.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-02,9.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-03,5.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-04,5.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-05,6.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-06,15.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-07,8.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-08,5.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-09,2.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-10,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-11,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-12,1.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-13,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-14,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-15,7.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-16,10.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-17,10.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-18,2.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-19,0.0,True,True,False,True,True,Revisar,ANA,ANA 1
2017-12-20,2.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-21,13.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-22,5.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-23,1.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-24,3.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-25,4.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-26,3.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-27,12.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-28,13.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-29,2.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-30,14.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2017-12-31,1.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-01,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-02,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-03,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-04,1.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-05,10.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-06,7.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-07,8.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-08,1.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-09,18.4,True,False,True,True,True,Revisar,ANA,ANA 1
2018-01-10,17.8,True,False,True,True,True,Revisar,ANA,ANA 1
2018-01-11,9.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-12,2.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-13,11.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-14,13.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-15,5.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-16,15.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-17,2.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-18,8.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-19,3.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-20,8.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-21,3.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-22,9.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-23,4.157707680000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-24,0.7435164800000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-25,2.7262300799999997,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-26,3.8157492800000004,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-27,3.9241,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-28,2.4177999999999997,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-29,0.7435164800000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-30,2.57694608,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-01-31,0.1986,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-01,0.1986,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-02,4.12805008,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-03,0.1986,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-04,1.8774452799999999,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-05,0.7435164800000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-06,3.2848860800000077,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-07,4.177570880000002,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-08,3.637800000000005,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-09,3.8209000000000026,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-10,4.125496480000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-11,0.1986,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-12,1.4609,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-13,2.2484212799999996,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-14,3.6074,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-15,8.699999999999942,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-16,9.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-17,8.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-18,17.400000000000002,True,False,True,True,True,Revisar,ANA,ANA 1
2018-02-19,13.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-20,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-21,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-22,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-23,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-25,1.4000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-26,11.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-27,5.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-02-28,2.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-01,8.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-02,9.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-03,4.6000000000000005,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-04,10.200000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-05,2.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-06,20.0,True,False,True,True,True,Revisar,ANA,ANA 1
2018-03-07,30.200000000000003,True,False,True,True,True,Revisar,ANA,ANA 1
2018-03-08,0.0,True,True,False,False,True,Revisar,ANA,ANA 1
2018-03-09,4.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-10,4.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-11,1.2000000000000002,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-12,6.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-13,7.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-14,14.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-15,10.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-16,3.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-17,10.200000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-18,26.8,True,False,True,True,True,Revisar,ANA,ANA 1
2018-03-19,9.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-20,4.6000000000000005,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-21,1.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-22,4.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-23,7.6000000000000005,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-24,13.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-25,10.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-26,15.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-27,20.400000000000002,True,False,True,True,True,Revisar,ANA,ANA 1
2018-03-28,14.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-29,1.2000000000000002,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-30,1.4000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-03-31,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-01,0.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-02,3.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-03,4.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-04,4.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-05,5.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-06,1.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-07,18.0,True,False,True,True,True,Revisar,ANA,ANA 1
2018-04-08,14.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-09,13.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-10,6.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-11,6.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-12,4.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-13,3.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-14,7.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-15,3.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-16,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-17,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-18,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-19,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-20,5.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-21,2.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-22,10.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-23,1.4000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-24,3.8000000000000003,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-25,10.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-26,3.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-27,0.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-28,4.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-29,2.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-04-30,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-01,3.8000000000000003,True,False,True,True,True,Revisar,ANA,ANA 1
2018-05-02,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-03,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-04,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-05,7.2,True,False,True,True,True,Revisar,ANA,ANA 1
2018-05-06,10.600000000000001,True,False,True,True,True,Revisar,ANA,ANA 1
2018-05-07,3.8000000000000003,True,False,True,True,True,Revisar,ANA,ANA 1
2018-05-08,2.6,True,False,True,True,True,Revisar,ANA,ANA 1
2018-05-09,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-10,0.6000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-11,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-12,1.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-13,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-14,1.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-15,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-16,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-17,7.800000000000001,True,False,True,True,True,Revisar,ANA,ANA 1
2018-05-18,1.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-19,11.600000000000001,True,False,True,True,True,Revisar,ANA,ANA 1
2018-05-20,2.4000000000000004,True,False,True,True,True,Revisar,ANA,ANA 1
2018-05-21,3.0,True,False,True,True,True,Revisar,ANA,ANA 1
2018-05-22,1.2000000000000002,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-23,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-25,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-26,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-27,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-28,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-29,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-30,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-05-31,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-01,1.4000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-02,2.4000000000000004,True,False,True,True,True,Revisar,ANA,ANA 1
2018-06-03,10.200000000000001,True,False,True,True,True,Revisar,ANA,ANA 1
2018-06-04,6.800000000000001,True,False,True,True,True,Revisar,ANA,ANA 1
2018-06-05,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-06,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-07,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-08,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-09,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-10,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-11,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-12,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-13,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-14,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-15,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-16,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-17,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-18,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-19,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-20,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-21,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-22,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-23,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-25,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-26,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-27,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-28,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-29,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-06-30,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-01,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-02,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-03,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-04,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-05,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-06,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-07,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-08,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-09,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-10,2.2,True,False,True,True,True,Revisar,ANA,ANA 1
2018-07-11,9.4,True,False,True,True,True,Revisar,ANA,ANA 1
2018-07-12,1.4000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-13,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-14,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-15,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-16,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-17,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-18,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-19,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-20,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-21,1.2000000000000002,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-22,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-23,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-25,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-26,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-27,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-28,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-29,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-30,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-07-31,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-01,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-02,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-03,1.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-04,0.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-05,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-06,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-07,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-08,1.2000000000000002,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-09,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-10,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-11,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-12,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-13,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-14,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-15,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-16,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-17,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-18,1.2000000000000002,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-19,4.0,True,False,True,True,True,Revisar,ANA,ANA 1
2018-08-20,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-21,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-22,3.4000000000000004,True,False,True,True,True,Revisar,ANA,ANA 1
2018-08-23,2.2,True,False,True,True,True,Revisar,ANA,ANA 1
2018-08-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-25,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-26,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-27,1.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-28,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-29,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-08-30,3.4000000000000004,True,False,True,True,True,Revisar,ANA,ANA 1
2018-08-31,0.0,True,True,False,True,True,Revisar,ANA,ANA 1
2018-09-01,1.2000000000000002,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-02,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-03,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-04,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-05,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-06,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-07,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-08,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-09,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-10,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-11,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-12,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-13,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-14,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-15,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-16,3.4000000000000004,True,False,True,True,True,Revisar,ANA,ANA 1
2018-09-17,5.800000000000001,True,False,True,True,True,Revisar,ANA,ANA 1
2018-09-18,3.8000000000000003,True,False,True,True,True,Revisar,ANA,ANA 1
2018-09-19,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-20,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-21,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-22,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-23,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-24,11.600000000000001,True,False,True,True,True,Revisar,ANA,ANA 1
2018-09-25,3.6,True,False,True,True,True,Revisar,ANA,ANA 1
2018-09-26,6.0,True,False,True,True,True,Revisar,ANA,ANA 1
2018-09-27,4.2,True,False,True,True,True,Revisar,ANA,ANA 1
2018-09-28,0.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-29,0.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-09-30,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-01,4.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-02,0.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-03,2.8000000000000003,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-04,4.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-05,7.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-06,0.6000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-07,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-08,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-09,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-10,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-11,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-12,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-13,3.4000000000000004,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-14,8.200000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-15,1.4000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-16,4.6000000000000005,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-17,4.6000000000000005,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-18,1.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-19,10.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-20,10.200000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-21,16.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-22,7.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-23,1.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-24,7.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-25,1.4000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-26,0.0,True,True,False,True,True,Revisar,ANA,ANA 1
2018-10-27,6.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-28,2.8000000000000003,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-29,9.600000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-30,3.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-10-31,4.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-01,3.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-02,3.4000000000000004,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-03,18.8,True,False,True,True,True,Revisar,ANA,ANA 1
2018-11-04,6.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-05,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-06,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-07,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-08,6.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-09,2.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-10,4.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-11,10.600000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-12,1.4000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-13,5.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-14,0.0,True,True,False,True,True,Revisar,ANA,ANA 1
2018-11-15,17.400000000000002,True,False,True,True,True,Revisar,ANA,ANA 1
2018-11-16,3.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2018-11-17,12.200000000000001,True,True,True,True,True,Aceptado,ANA,ANA 1
