fecha,precipitacion_mm,QC_Fisico,QC_IQR,QC_Ceros,QC_Temporal,QC_ENSO,Decision,UH,Estacion,Precip_postQC
2016-11-17,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-11-18,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-11-19,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-11-20,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-11-21,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-11-22,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-11-23,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-11-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-11-25,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-11-26,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-11-27,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-11-28,1.6,True,True,True,True,True,Aceptado,ANA,ANA 2,1.6
2016-11-29,7.400000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,7.400000000000004
2016-11-30,12.399999999999988,True,True,True,True,True,Aceptado,ANA,ANA 2,12.399999999999988
2016-12-01,0.8,True,True,True,True,True,Aceptado,ANA,ANA 2,0.8
2016-12-02,1.0,True,True,True,True,True,Aceptado,ANA,ANA 2,1.0
2016-12-03,11.79999999999999,True,True,True,True,True,Aceptado,ANA,ANA 2,11.79999999999999
2016-12-04,7.400000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,7.400000000000004
2016-12-05,7.800000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,7.800000000000004
2016-12-06,7.000000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,7.000000000000004
2016-12-07,1.6,True,True,True,True,True,Aceptado,ANA,ANA 2,1.6
2016-12-08,1.2,True,True,True,True,True,Aceptado,ANA,ANA 2,1.2
2016-12-09,21.19999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,21.19999999999996
2016-12-10,16.799999999999972,True,True,True,True,True,Aceptado,ANA,ANA 2,16.799999999999972
2016-12-11,8.400000000000002,True,True,True,True,True,Aceptado,ANA,ANA 2,8.400000000000002
2016-12-12,0.2,True,True,True,True,True,Aceptado,ANA,ANA 2,0.2
2016-12-13,2.4,True,True,True,True,True,Aceptado,ANA,ANA 2,2.4
2016-12-14,1.2,True,True,True,True,True,Aceptado,ANA,ANA 2,1.2
2016-12-15,19.59999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,19.59999999999996
2016-12-16,1.0,True,True,True,True,True,Aceptado,ANA,ANA 2,1.0
2016-12-17,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2016-12-18,2.0,True,True,True,True,True,Aceptado,ANA,ANA 2,2.0
2016-12-19,9.599999999999998,True,True,True,True,True,Aceptado,ANA,ANA 2,9.599999999999998
2016-12-20,3.400000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,3.400000000000001
2016-12-21,3.400000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,3.400000000000001
2016-12-22,6.800000000000003,True,True,True,True,True,Aceptado,ANA,ANA 2,6.800000000000003
2016-12-23,17.19999999999997,True,True,True,True,True,Aceptado,ANA,ANA 2,17.19999999999997
2016-12-24,8.000000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,8.000000000000004
2016-12-25,3.0000000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,3.0000000000000004
2016-12-26,0.0,True,True,False,True,True,Revisar,ANA,ANA 2,0.0
2016-12-27,2.2,True,True,True,True,True,Aceptado,ANA,ANA 2,2.2
2016-12-28,0.4,True,True,True,True,True,Aceptado,ANA,ANA 2,0.4
2016-12-29,2.0,True,True,True,True,True,Aceptado,ANA,ANA 2,2.0
2016-12-30,20.99999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,20.99999999999996
2016-12-31,9.999999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,9.999999999999996
2017-01-01,19.199999999999964,True,True,True,True,True,Aceptado,ANA,ANA 2,19.199999999999964
2017-01-02,4.400000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,4.400000000000001
2017-01-03,2.0,True,True,True,True,True,Aceptado,ANA,ANA 2,2.0
2017-01-04,0.0,True,True,False,True,True,Revisar,ANA,ANA 2,0.0
2017-01-05,4.000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,4.000000000000001
2017-01-06,40.80000000000004,True,False,True,False,True,Revisar,ANA,ANA 2,40.80000000000004
2017-01-07,15.999999999999975,True,True,True,False,True,Revisar,ANA,ANA 2,15.999999999999975
2017-01-08,11.399999999999991,True,True,True,True,True,Aceptado,ANA,ANA 2,11.399999999999991
2017-01-09,1.7999999999999998,True,True,True,True,True,Aceptado,ANA,ANA 2,1.7999999999999998
2017-01-10,1.7999999999999998,True,True,True,True,True,Aceptado,ANA,ANA 2,1.7999999999999998
2017-01-11,28.59999999999993,True,False,True,False,True,Revisar,ANA,ANA 2,28.59999999999993
2017-01-12,7.800000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,7.800000000000004
2017-01-13,14.199999999999982,True,True,True,True,True,Aceptado,ANA,ANA 2,14.199999999999982
2017-01-14,11.199999999999992,True,True,True,True,True,Aceptado,ANA,ANA 2,11.199999999999992
2017-01-15,13.199999999999983,True,True,True,True,True,Aceptado,ANA,ANA 2,13.199999999999983
2017-01-16,12.199999999999989,True,True,True,True,True,Aceptado,ANA,ANA 2,12.199999999999989
2017-01-17,19.399999999999963,True,True,True,True,True,Aceptado,ANA,ANA 2,19.399999999999963
2017-01-18,0.2,True,True,True,True,True,Aceptado,ANA,ANA 2,0.2
2017-01-19,1.4,True,True,True,True,True,Aceptado,ANA,ANA 2,1.4
2017-01-20,8.400000000000002,True,True,True,True,True,Aceptado,ANA,ANA 2,8.400000000000002
2017-01-21,3.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,3.800000000000001
2017-01-22,9.599999999999998,True,True,True,True,True,Aceptado,ANA,ANA 2,9.599999999999998
2017-01-23,20.39999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,20.39999999999996
2017-01-24,13.799999999999985,True,True,True,True,True,Aceptado,ANA,ANA 2,13.799999999999985
2017-01-25,13.599999999999984,True,True,True,True,True,Aceptado,ANA,ANA 2,13.599999999999984
2017-01-26,2.4,True,True,True,True,True,Aceptado,ANA,ANA 2,2.4
2017-01-27,11.399999999999991,True,True,True,True,True,Aceptado,ANA,ANA 2,11.399999999999991
2017-01-28,5.600000000000002,True,True,True,True,True,Aceptado,ANA,ANA 2,5.600000000000002
2017-01-29,6.200000000000003,True,True,True,True,True,Aceptado,ANA,ANA 2,6.200000000000003
2017-01-30,0.8,True,True,True,True,True,Aceptado,ANA,ANA 2,0.8
2017-01-31,2.4,True,True,True,True,True,Aceptado,ANA,ANA 2,2.4
2017-02-01,2.2,True,True,True,True,True,Aceptado,ANA,ANA 2,2.2
2017-02-02,1.4,True,True,True,True,True,Aceptado,ANA,ANA 2,1.4
2017-02-03,0.2,True,True,True,True,True,Aceptado,ANA,ANA 2,0.2
2017-02-04,7.000000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,7.000000000000004
2017-02-05,3.2000000000000006,True,True,True,True,True,Aceptado,ANA,ANA 2,3.2000000000000006
2017-02-06,6.400000000000003,True,True,True,True,True,Aceptado,ANA,ANA 2,6.400000000000003
2017-02-07,7.600000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,7.600000000000004
2017-02-08,12.799999999999986,True,True,True,True,True,Aceptado,ANA,ANA 2,12.799999999999986
2017-02-09,20.79999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,20.79999999999996
2017-02-10,5.2,True,True,True,True,True,Aceptado,ANA,ANA 2,5.2
2017-02-11,13.0,True,True,True,True,True,Aceptado,ANA,ANA 2,13.0
2017-02-12,4.8,True,True,True,True,True,Aceptado,ANA,ANA 2,4.8
2017-02-13,18.6,True,True,True,True,True,Aceptado,ANA,ANA 2,18.6
2017-02-14,9.2,True,True,True,True,True,Aceptado,ANA,ANA 2,9.2
2017-02-15,16.8,True,True,True,True,True,Aceptado,ANA,ANA 2,16.8
2017-02-16,26.8,True,False,True,True,True,Revisar,ANA,ANA 2,26.8
2017-02-17,2.8,True,True,True,False,True,Revisar,ANA,ANA 2,2.8
2017-02-18,5.0,True,True,True,True,True,Aceptado,ANA,ANA 2,5.0
2017-02-19,3.4,True,True,True,True,True,Aceptado,ANA,ANA 2,3.4
2017-02-20,6.2,True,True,True,True,True,Aceptado,ANA,ANA 2,6.2
2017-02-21,3.2,True,True,True,True,True,Aceptado,ANA,ANA 2,3.2
2017-02-22,30.8,True,False,True,False,True,Revisar,ANA,ANA 2,30.8
2017-02-23,21.6,True,True,True,True,True,Aceptado,ANA,ANA 2,21.6
2017-02-24,4.6,True,True,True,True,True,Aceptado,ANA,ANA 2,4.6
2017-02-25,0.6,True,True,True,True,True,Aceptado,ANA,ANA 2,0.6
2017-02-26,16.6,True,True,True,True,True,Aceptado,ANA,ANA 2,16.6
2017-02-27,7.000000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,7.000000000000004
2017-02-28,7.000000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,7.000000000000004
2017-03-01,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-03-02,0.2,True,True,True,True,True,Aceptado,ANA,ANA 2,0.2
2017-03-03,19.59999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,19.59999999999996
2017-03-04,14.59999999999998,True,True,True,True,True,Aceptado,ANA,ANA 2,14.59999999999998
2017-03-05,8.000000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,8.000000000000004
2017-03-06,2.0,True,True,True,True,True,Aceptado,ANA,ANA 2,2.0
2017-03-07,20.59999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,20.59999999999996
2017-03-08,16.399999999999974,True,True,True,True,True,Aceptado,ANA,ANA 2,16.399999999999974
2017-03-09,12.799999999999986,True,True,True,True,True,Aceptado,ANA,ANA 2,12.799999999999986
2017-03-10,24.999999999999943,True,True,True,True,True,Aceptado,ANA,ANA 2,24.999999999999943
2017-03-11,19.79999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,19.79999999999996
2017-03-12,24.399999999999945,True,True,True,True,True,Aceptado,ANA,ANA 2,24.399999999999945
2017-03-13,0.6000000000000001,True,True,True,False,True,Revisar,ANA,ANA 2,0.6000000000000001
2017-03-14,20.59999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,20.59999999999996
2017-03-15,6.600000000000003,True,True,True,True,True,Aceptado,ANA,ANA 2,6.600000000000003
2017-03-16,25.99999999999994,True,False,True,True,True,Revisar,ANA,ANA 2,25.99999999999994
2017-03-17,11.399999999999991,True,True,True,True,True,Aceptado,ANA,ANA 2,11.399999999999991
2017-03-18,2.2,True,True,True,True,True,Aceptado,ANA,ANA 2,2.2
2017-03-19,12.799999999999986,True,True,True,True,True,Aceptado,ANA,ANA 2,12.799999999999986
2017-03-20,5.400000000000002,True,True,True,True,True,Aceptado,ANA,ANA 2,5.400000000000002
2017-03-21,15.599999999999977,True,True,True,True,True,Aceptado,ANA,ANA 2,15.599999999999977
2017-03-22,7.600000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,7.600000000000004
2017-03-23,13.399999999999984,True,True,True,True,True,Aceptado,ANA,ANA 2,13.399999999999984
2017-03-24,16.199999999999974,True,True,True,True,True,Aceptado,ANA,ANA 2,16.199999999999974
2017-03-25,12.599999999999987,True,True,True,True,True,Aceptado,ANA,ANA 2,12.599999999999987
2017-03-26,8.000000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,8.000000000000004
2017-03-27,11.199999999999992,True,True,True,True,True,Aceptado,ANA,ANA 2,11.199999999999992
2017-03-28,2.0,True,True,True,True,True,Aceptado,ANA,ANA 2,2.0
2017-03-29,3.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,3.800000000000001
2017-03-30,17.79999999999997,True,True,True,True,True,Aceptado,ANA,ANA 2,17.79999999999997
2017-03-31,12.199999999999989,True,True,True,True,True,Aceptado,ANA,ANA 2,12.199999999999989
2017-04-01,6.400000000000003,True,True,True,True,True,Aceptado,ANA,ANA 2,6.400000000000003
2017-04-02,5.400000000000002,True,True,True,True,True,Aceptado,ANA,ANA 2,5.400000000000002
2017-04-03,18.199999999999967,True,True,True,True,True,Aceptado,ANA,ANA 2,18.199999999999967
2017-04-04,10.199999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,10.199999999999996
2017-04-05,2.8000000000000003,True,True,True,True,True,Aceptado,ANA,ANA 2,2.8000000000000003
2017-04-06,2.8000000000000003,True,True,True,True,True,Aceptado,ANA,ANA 2,2.8000000000000003
2017-04-07,4.400000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,4.400000000000001
2017-04-08,3.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,3.800000000000001
2017-04-09,7.400000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,7.400000000000004
2017-04-10,12.599999999999987,True,True,True,True,True,Aceptado,ANA,ANA 2,12.599999999999987
2017-04-11,5.400000000000002,True,True,True,True,True,Aceptado,ANA,ANA 2,5.400000000000002
2017-04-12,30.99999999999992,True,False,True,False,True,Revisar,ANA,ANA 2,30.99999999999992
2017-04-13,17.39999999999997,True,True,True,True,True,Aceptado,ANA,ANA 2,17.39999999999997
2017-04-14,0.0,True,True,False,True,True,Revisar,ANA,ANA 2,0.0
2017-04-15,6.400000000000003,True,True,True,True,True,Aceptado,ANA,ANA 2,6.400000000000003
2017-04-16,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-04-17,0.8,True,True,True,True,True,Aceptado,ANA,ANA 2,0.8
2017-04-18,10.399999999999997,True,True,True,True,True,Aceptado,ANA,ANA 2,10.399999999999997
2017-04-19,5.400000000000002,True,True,True,True,True,Aceptado,ANA,ANA 2,5.400000000000002
2017-04-20,0.6000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,0.6000000000000001
2017-04-21,0.4,True,True,True,True,True,Aceptado,ANA,ANA 2,0.4
2017-04-22,0.6000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,0.6000000000000001
2017-04-23,3.400000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,3.400000000000001
2017-04-24,0.2,True,True,True,True,True,Aceptado,ANA,ANA 2,0.2
2017-04-25,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-04-26,14.59999999999998,True,True,True,True,True,Aceptado,ANA,ANA 2,14.59999999999998
2017-04-27,10.199999999999996,True,True,True,True,True,Aceptado,ANA,ANA 2,10.199999999999996
2017-04-28,4.200000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,4.200000000000001
2017-04-29,9.799999999999995,True,True,True,True,True,Aceptado,ANA,ANA 2,9.799999999999995
2017-04-30,14.199999999999982,True,True,True,True,True,Aceptado,ANA,ANA 2,14.199999999999982
2017-05-01,2.8000000000000003,True,True,True,True,True,Aceptado,ANA,ANA 2,2.8000000000000003
2017-05-02,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-05-03,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-05-04,0.8,True,True,True,True,True,Aceptado,ANA,ANA 2,0.8
2017-05-05,14.39999999999998,True,False,True,True,True,Revisar,ANA,ANA 2,14.39999999999998
2017-05-06,2.0,True,True,True,True,True,Aceptado,ANA,ANA 2,2.0
2017-05-07,17.79999999999997,True,False,True,True,True,Revisar,ANA,ANA 2,17.79999999999997
2017-05-08,5.400000000000002,True,False,True,True,True,Revisar,ANA,ANA 2,5.400000000000002
2017-05-09,3.2000000000000006,True,True,True,True,True,Aceptado,ANA,ANA 2,3.2000000000000006
2017-05-10,3.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,3.800000000000001
2017-05-11,0.8,True,True,True,True,True,Aceptado,ANA,ANA 2,0.8
2017-05-12,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-05-13,2.0,True,True,True,True,True,Aceptado,ANA,ANA 2,2.0
2017-05-14,2.8000000000000003,True,True,True,True,True,Aceptado,ANA,ANA 2,2.8000000000000003
2017-05-15,8.200000000000003,True,False,True,True,True,Revisar,ANA,ANA 2,8.200000000000003
2017-05-16,10.999999999999991,True,False,True,True,True,Revisar,ANA,ANA 2,10.999999999999991
2017-05-17,3.800000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,3.800000000000001
2017-05-18,0.0,True,True,False,True,True,Revisar,ANA,ANA 2,0.0
2017-05-19,3.0000000000000004,True,True,True,True,True,Aceptado,ANA,ANA 2,3.0000000000000004
2017-05-20,4.400000000000001,True,False,True,True,True,Revisar,ANA,ANA 2,4.400000000000001
2017-05-21,14.199999999999982,True,False,True,True,True,Revisar,ANA,ANA 2,14.199999999999982
2017-05-22,4.000000000000001,True,False,True,True,True,Revisar,ANA,ANA 2,4.000000000000001
2017-05-23,11.99999999999999,True,False,True,True,True,Revisar,ANA,ANA 2,11.99999999999999
2017-05-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-05-25,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-05-26,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-05-27,4.200000000000001,True,False,True,True,True,Revisar,ANA,ANA 2,4.200000000000001
2017-05-28,2.4,True,True,True,True,True,Aceptado,ANA,ANA 2,2.4
2017-05-29,7.600000000000004,True,False,True,True,True,Revisar,ANA,ANA 2,7.600000000000004
2017-05-30,0.4,True,True,True,True,True,Aceptado,ANA,ANA 2,0.4
2017-05-31,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-06-01,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-06-02,0.6000000000000001,True,True,True,True,True,Aceptado,ANA,ANA 2,0.6000000000000001
2017-06-03,6.600000000000003,True,False,True,True,True,Revisar,ANA,ANA 2,6.600000000000003
2017-06-04,1.2,True,True,True,True,True,Aceptado,ANA,ANA 2,1.2
2017-06-05,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-06-06,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-06-07,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-06-08,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-06-09,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-06-10,1.0,True,True,True,True,True,Aceptado,ANA,ANA 2,1.0
2017-06-11,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
2017-06-12,0.0,True,True,True,True,True,Aceptado,ANA,ANA 2,0.0
